,rate_marriage,age,yrs_married,children,religious,educ,occupation,occupation_husb,affair
5621,5.0,22.0,2.5,0.0,2.0,16.0,3.0,4.0,False
5622,4.0,22.0,2.5,0.0,2.0,12.0,5.0,2.0,False
5623,4.0,22.0,6.0,3.0,2.0,12.0,2.0,2.0,False
5624,2.0,42.0,16.5,2.0,3.0,16.0,4.0,2.0,False
5625,4.0,27.0,6.0,1.0,2.0,16.0,4.0,5.0,False
5626,5.0,32.0,13.0,2.0,2.0,16.0,4.0,4.0,False
5627,5.0,27.0,6.0,1.0,2.0,14.0,3.0,1.0,False
5628,4.0,22.0,0.5,0.0,3.0,14.0,3.0,1.0,False
5629,5.0,32.0,16.5,3.0,4.0,16.0,5.0,6.0,False
5630,4.0,27.0,6.0,0.0,1.0,16.0,4.0,4.0,False
5631,5.0,27.0,6.0,1.0,2.0,14.0,5.0,4.0,False
5632,5.0,32.0,13.0,3.0,2.0,14.0,4.0,6.0,False
5633,5.0,22.0,2.5,0.0,1.0,14.0,3.0,5.0,False
5634,3.0,27.0,2.5,2.0,2.0,14.0,3.0,1.0,False
5635,5.0,27.0,6.0,0.0,2.0,14.0,4.0,6.0,False
5636,3.0,22.0,0.5,0.0,1.0,16.0,3.0,3.0,False
5637,5.0,27.0,6.0,1.0,2.0,17.0,4.0,4.0,False
5638,5.0,27.0,2.5,0.0,3.0,20.0,4.0,5.0,False
5639,5.0,32.0,16.5,4.0,4.0,14.0,3.0,3.0,False
5640,4.0,42.0,23.0,4.0,2.0,12.0,3.0,4.0,False
5641,3.0,27.0,9.0,2.0,1.0,12.0,2.0,4.0,False
5642,5.0,32.0,16.5,2.0,3.0,12.0,3.0,4.0,False
5643,2.0,42.0,23.0,2.0,1.0,14.0,2.0,2.0,False
5644,5.0,37.0,16.5,2.0,1.0,12.0,2.0,5.0,False
5645,5.0,27.0,6.0,1.0,4.0,17.0,4.0,6.0,False
5646,4.0,37.0,2.5,0.0,3.0,12.0,5.0,5.0,False
5647,5.0,27.0,2.5,1.0,2.0,14.0,2.0,2.0,False
5648,4.0,27.0,2.5,0.0,3.0,16.0,4.0,4.0,False
5649,5.0,27.0,2.5,0.0,4.0,14.0,4.0,4.0,False
5650,4.0,27.0,9.0,0.0,1.0,14.0,2.0,4.0,False
5651,4.0,22.0,2.5,0.0,2.0,12.0,3.0,2.0,False
5652,4.0,22.0,2.5,0.0,2.0,14.0,3.0,2.0,False
5653,5.0,22.0,2.5,0.0,3.0,12.0,3.0,2.0,False
5654,4.0,17.5,0.5,0.0,1.0,12.0,3.0,1.0,False
5655,4.0,27.0,2.5,0.0,3.0,17.0,4.0,5.0,False
5656,5.0,17.5,0.5,0.0,1.0,12.0,3.0,4.0,False
5657,4.0,32.0,13.0,2.0,1.0,16.0,4.0,4.0,False
5658,4.0,27.0,2.5,0.0,2.0,12.0,3.0,2.0,False
5659,5.0,27.0,9.0,2.0,3.0,12.0,3.0,2.0,False
5660,4.0,32.0,6.0,1.0,3.0,12.0,3.0,4.0,False
5661,3.0,27.0,2.5,0.0,2.0,20.0,4.0,4.0,False
5662,5.0,22.0,0.5,0.0,2.0,12.0,5.0,1.0,False
5663,4.0,42.0,23.0,2.0,4.0,14.0,3.0,5.0,False
5664,5.0,22.0,2.5,0.0,1.0,16.0,4.0,5.0,False
5665,5.0,27.0,6.0,2.0,2.0,14.0,4.0,2.0,False
5666,5.0,22.0,2.5,1.0,3.0,12.0,3.0,4.0,False
5667,5.0,27.0,6.0,0.0,2.0,16.0,4.0,6.0,False
5668,4.0,42.0,23.0,2.0,2.0,17.0,2.0,4.0,False
5669,5.0,32.0,2.5,0.0,2.0,14.0,2.0,6.0,False
5670,5.0,22.0,2.5,0.0,1.0,14.0,4.0,4.0,False
5671,4.0,22.0,2.5,0.0,2.0,12.0,3.0,5.0,False
5672,5.0,42.0,23.0,5.5,3.0,20.0,4.0,6.0,False
5673,5.0,27.0,2.5,0.0,2.0,12.0,3.0,4.0,False
5674,4.0,37.0,9.0,0.0,3.0,14.0,4.0,4.0,False
5675,3.0,27.0,2.5,1.0,3.0,17.0,4.0,5.0,False
5676,5.0,42.0,23.0,4.0,2.0,12.0,3.0,4.0,False
5677,4.0,22.0,2.5,0.0,2.0,14.0,3.0,5.0,False
5678,5.0,22.0,2.5,0.0,1.0,14.0,3.0,5.0,False
5679,5.0,32.0,2.5,1.0,1.0,14.0,4.0,6.0,False
5680,3.0,27.0,9.0,2.0,4.0,12.0,3.0,3.0,False
5681,4.0,22.0,0.5,0.0,3.0,12.0,3.0,5.0,False
5682,2.0,27.0,6.0,1.0,2.0,12.0,3.0,2.0,False
5683,5.0,42.0,23.0,5.5,3.0,14.0,5.0,5.0,False
5684,5.0,42.0,23.0,4.0,3.0,14.0,4.0,4.0,False
5685,4.0,32.0,13.0,3.0,1.0,12.0,3.0,5.0,False
5686,5.0,22.0,2.5,0.0,1.0,16.0,4.0,5.0,False
5687,4.0,37.0,16.5,2.0,3.0,16.0,4.0,2.0,False
5688,5.0,37.0,16.5,4.0,2.0,12.0,3.0,5.0,False
5689,2.0,27.0,6.0,1.0,3.0,14.0,4.0,4.0,False
5690,4.0,27.0,6.0,2.0,3.0,12.0,3.0,4.0,False
5691,4.0,22.0,6.0,0.0,3.0,16.0,3.0,2.0,False
5692,5.0,27.0,6.0,1.0,2.0,14.0,3.0,5.0,False
5693,4.0,22.0,2.5,0.0,2.0,14.0,3.0,4.0,False
5694,5.0,27.0,2.5,0.0,1.0,14.0,2.0,5.0,False
5695,4.0,22.0,2.5,1.0,3.0,12.0,3.0,4.0,False
5696,5.0,27.0,6.0,0.0,4.0,20.0,3.0,5.0,False
5697,3.0,42.0,23.0,3.0,2.0,12.0,5.0,5.0,False
5698,4.0,22.0,6.0,2.0,3.0,9.0,3.0,4.0,False
5699,4.0,22.0,2.5,0.0,3.0,14.0,3.0,4.0,False
5700,5.0,27.0,2.5,0.0,2.0,16.0,4.0,2.0,False
5701,5.0,22.0,2.5,1.0,4.0,14.0,4.0,2.0,False
5702,4.0,42.0,16.5,2.0,4.0,17.0,4.0,5.0,False
5703,4.0,42.0,23.0,5.5,3.0,14.0,5.0,3.0,False
5704,4.0,27.0,6.0,0.0,1.0,14.0,3.0,5.0,False
5705,4.0,22.0,6.0,0.0,3.0,17.0,4.0,3.0,False
5706,4.0,27.0,2.5,0.0,4.0,16.0,3.0,4.0,False
5707,4.0,27.0,6.0,1.0,1.0,17.0,4.0,5.0,False
5708,5.0,27.0,2.5,0.0,2.0,14.0,3.0,2.0,False
5709,5.0,27.0,6.0,2.0,3.0,14.0,3.0,3.0,False
5710,5.0,32.0,13.0,2.0,3.0,14.0,3.0,4.0,False
5711,4.0,22.0,2.5,0.0,3.0,17.0,4.0,1.0,False
5712,5.0,27.0,13.0,2.0,4.0,12.0,3.0,5.0,False
5713,5.0,22.0,2.5,3.0,3.0,14.0,3.0,5.0,False
5714,3.0,42.0,23.0,3.0,3.0,14.0,5.0,3.0,False
5715,4.0,27.0,6.0,1.0,3.0,16.0,4.0,4.0,False
5716,5.0,22.0,2.5,0.0,2.0,17.0,3.0,1.0,False
5717,4.0,32.0,16.5,3.0,3.0,12.0,5.0,5.0,False
5718,5.0,17.5,0.5,0.0,2.0,14.0,3.0,6.0,False
5719,4.0,22.0,2.5,0.0,4.0,14.0,3.0,4.0,False
5720,4.0,42.0,16.5,3.0,3.0,14.0,4.0,5.0,False
5721,4.0,27.0,9.0,1.0,1.0,12.0,2.0,4.0,False
5722,4.0,22.0,2.5,0.0,2.0,14.0,5.0,1.0,False
5723,5.0,22.0,2.5,0.0,2.0,14.0,3.0,2.0,False
5724,5.0,27.0,2.5,0.0,2.0,14.0,2.0,6.0,False
5725,4.0,22.0,2.5,0.0,4.0,20.0,2.0,5.0,False
5726,3.0,27.0,6.0,0.0,3.0,14.0,3.0,5.0,False
5727,5.0,32.0,13.0,2.0,1.0,17.0,5.0,6.0,False
5728,5.0,37.0,16.5,3.0,2.0,14.0,5.0,4.0,False
5729,5.0,22.0,2.5,0.0,2.0,14.0,2.0,2.0,False
5730,5.0,22.0,6.0,1.0,2.0,14.0,4.0,4.0,False
5731,3.0,27.0,2.5,0.0,1.0,16.0,3.0,2.0,False
5732,4.0,32.0,13.0,3.0,2.0,16.0,4.0,5.0,False
5733,5.0,22.0,2.5,0.0,2.0,17.0,4.0,5.0,False
5734,5.0,37.0,13.0,3.0,3.0,16.0,3.0,4.0,False
5735,4.0,42.0,23.0,2.0,3.0,14.0,4.0,3.0,False
5736,5.0,27.0,6.0,0.0,3.0,14.0,4.0,4.0,False
5737,4.0,22.0,2.5,0.0,3.0,16.0,4.0,5.0,False
5738,4.0,27.0,2.5,2.0,2.0,14.0,3.0,6.0,False
5739,4.0,27.0,9.0,3.0,3.0,14.0,3.0,2.0,False
5740,4.0,27.0,9.0,1.0,2.0,14.0,2.0,4.0,False
5741,5.0,22.0,2.5,0.0,2.0,16.0,3.0,2.0,False
5742,5.0,42.0,23.0,1.0,2.0,20.0,6.0,4.0,False
5743,4.0,27.0,2.5,0.0,3.0,20.0,4.0,5.0,False
5744,5.0,37.0,13.0,2.0,3.0,17.0,4.0,5.0,False
5745,5.0,32.0,9.0,1.0,2.0,14.0,5.0,5.0,False
5746,4.0,22.0,2.5,0.0,4.0,12.0,3.0,4.0,False
5747,4.0,22.0,6.0,1.0,1.0,12.0,3.0,4.0,False
5748,5.0,27.0,2.5,1.0,3.0,17.0,4.0,5.0,False
5749,5.0,22.0,6.0,2.0,2.0,14.0,3.0,4.0,False
5750,4.0,22.0,2.5,1.0,4.0,12.0,3.0,2.0,False
5751,4.0,37.0,16.5,2.0,2.0,20.0,4.0,5.0,False
5752,5.0,32.0,13.0,3.0,3.0,14.0,2.0,2.0,False
5753,4.0,42.0,23.0,2.0,4.0,16.0,4.0,5.0,False
5754,5.0,27.0,6.0,1.0,3.0,16.0,4.0,4.0,False
5755,4.0,27.0,2.5,0.0,2.0,12.0,2.0,5.0,False
5756,3.0,27.0,9.0,1.0,4.0,12.0,3.0,5.0,False
5757,5.0,37.0,23.0,4.0,2.0,14.0,3.0,5.0,False
5758,3.0,27.0,6.0,2.0,1.0,14.0,4.0,4.0,False
5759,5.0,22.0,2.5,0.0,1.0,12.0,2.0,4.0,False
5760,5.0,22.0,2.5,0.0,4.0,14.0,4.0,2.0,False
5761,4.0,22.0,2.5,0.0,1.0,14.0,3.0,4.0,False
5762,3.0,17.5,2.5,0.0,2.0,12.0,2.0,2.0,False
5763,5.0,22.0,2.5,0.0,2.0,16.0,3.0,3.0,False
5764,5.0,42.0,23.0,4.0,3.0,14.0,3.0,6.0,False
5765,4.0,17.5,2.5,1.0,2.0,12.0,3.0,4.0,False
5766,4.0,32.0,13.0,2.0,3.0,20.0,4.0,4.0,False
5767,5.0,22.0,0.5,0.0,2.0,12.0,3.0,2.0,False
5768,3.0,22.0,6.0,1.0,3.0,12.0,2.0,4.0,False
5769,3.0,32.0,13.0,2.0,2.0,12.0,3.0,4.0,False
5770,5.0,32.0,9.0,0.0,3.0,17.0,6.0,6.0,False
5771,4.0,42.0,16.5,1.0,3.0,14.0,3.0,6.0,False
5772,3.0,42.0,16.5,3.0,3.0,12.0,3.0,5.0,False
5773,4.0,27.0,2.5,0.0,3.0,16.0,3.0,5.0,False
5774,4.0,17.5,0.5,0.0,3.0,12.0,2.0,4.0,False
5775,5.0,27.0,2.5,1.0,2.0,12.0,3.0,4.0,False
5776,5.0,27.0,2.5,0.0,4.0,16.0,4.0,4.0,False
5777,5.0,22.0,2.5,0.0,3.0,17.0,4.0,4.0,False
5778,4.0,27.0,6.0,1.0,3.0,17.0,4.0,5.0,False
5779,5.0,22.0,0.5,0.0,2.0,12.0,3.0,4.0,False
5780,4.0,32.0,6.0,2.0,3.0,14.0,3.0,4.0,False
5781,3.0,22.0,2.5,1.0,1.0,12.0,3.0,4.0,False
5782,2.0,22.0,2.5,0.0,2.0,12.0,3.0,2.0,False
5783,5.0,27.0,2.5,1.0,2.0,14.0,3.0,5.0,False
5784,5.0,22.0,2.5,0.0,1.0,17.0,4.0,4.0,False
5785,4.0,27.0,6.0,1.0,2.0,12.0,3.0,4.0,False
5786,5.0,27.0,13.0,2.0,2.0,12.0,3.0,5.0,False
5787,5.0,22.0,2.5,0.0,1.0,14.0,1.0,1.0,False
5788,4.0,22.0,6.0,1.0,3.0,12.0,3.0,2.0,False
5789,5.0,32.0,16.5,4.0,3.0,14.0,4.0,6.0,False
5790,5.0,27.0,6.0,0.0,3.0,12.0,3.0,4.0,False
5791,4.0,32.0,13.0,2.0,4.0,14.0,5.0,5.0,False
5792,4.0,42.0,23.0,4.0,3.0,14.0,3.0,5.0,False
5793,4.0,27.0,6.0,2.0,3.0,16.0,3.0,2.0,False
5794,5.0,27.0,9.0,2.0,1.0,14.0,3.0,5.0,False
5795,3.0,27.0,2.5,0.0,3.0,16.0,5.0,4.0,False
5796,3.0,32.0,13.0,2.0,2.0,12.0,3.0,4.0,False
5797,4.0,27.0,2.5,0.0,2.0,16.0,5.0,4.0,False
5798,5.0,22.0,2.5,0.0,1.0,12.0,3.0,5.0,False
5799,4.0,32.0,9.0,1.0,1.0,16.0,4.0,3.0,False
5800,5.0,17.5,2.5,0.0,3.0,12.0,4.0,4.0,False
5801,4.0,42.0,23.0,4.0,4.0,16.0,4.0,6.0,False
5802,5.0,42.0,23.0,2.0,3.0,17.0,4.0,2.0,False
5803,5.0,22.0,2.5,0.0,2.0,14.0,3.0,1.0,False
5804,4.0,32.0,9.0,2.0,2.0,12.0,4.0,6.0,False
5805,5.0,27.0,2.5,0.0,1.0,14.0,3.0,5.0,False
5806,5.0,22.0,0.5,4.0,1.0,12.0,5.0,5.0,False
5807,5.0,27.0,6.0,0.0,1.0,20.0,4.0,4.0,False
5808,5.0,27.0,2.5,0.0,3.0,20.0,4.0,2.0,False
5809,5.0,27.0,6.0,1.0,3.0,14.0,3.0,2.0,False
5810,4.0,27.0,2.5,0.0,3.0,16.0,4.0,2.0,False
5811,5.0,22.0,0.5,0.0,3.0,16.0,4.0,2.0,False
5812,5.0,42.0,23.0,4.0,4.0,14.0,4.0,6.0,False
5813,3.0,22.0,2.5,1.0,3.0,14.0,3.0,2.0,False
5814,4.0,37.0,16.5,3.0,4.0,16.0,4.0,4.0,False
5815,4.0,37.0,16.5,2.0,3.0,14.0,3.0,5.0,False
5816,4.0,22.0,2.5,0.0,2.0,12.0,3.0,4.0,False
5817,4.0,22.0,6.0,0.0,2.0,16.0,5.0,5.0,False
5818,5.0,22.0,2.5,0.0,2.0,14.0,4.0,4.0,False
5819,4.0,27.0,6.0,0.0,2.0,12.0,2.0,5.0,False
5820,2.0,42.0,23.0,5.5,3.0,16.0,4.0,5.0,False
5821,5.0,22.0,2.5,0.0,2.0,14.0,3.0,2.0,False
5822,5.0,27.0,2.5,1.0,2.0,12.0,2.0,5.0,False
5823,5.0,42.0,23.0,1.0,3.0,12.0,4.0,5.0,False
5824,5.0,42.0,23.0,3.0,3.0,14.0,5.0,5.0,False
5825,5.0,42.0,23.0,1.0,1.0,12.0,3.0,5.0,False
5826,4.0,27.0,6.0,0.0,1.0,16.0,4.0,2.0,False
5827,3.0,27.0,9.0,2.0,2.0,14.0,3.0,4.0,False
5828,5.0,27.0,6.0,0.0,2.0,12.0,3.0,3.0,False
5829,4.0,22.0,2.5,0.0,3.0,12.0,3.0,5.0,False
5830,5.0,32.0,9.0,2.0,1.0,16.0,4.0,6.0,False
5831,5.0,22.0,2.5,1.0,2.0,12.0,3.0,2.0,False
5832,5.0,22.0,6.0,0.0,1.0,16.0,4.0,4.0,False
5833,5.0,37.0,16.5,2.0,4.0,20.0,4.0,6.0,False
5834,4.0,22.0,2.5,0.0,2.0,12.0,5.0,5.0,False
5835,4.0,22.0,2.5,0.0,3.0,14.0,3.0,1.0,False
5836,5.0,27.0,6.0,0.0,3.0,17.0,4.0,6.0,False
5837,5.0,22.0,0.5,0.0,3.0,16.0,5.0,5.0,False
5838,5.0,22.0,2.5,0.0,3.0,14.0,3.0,2.0,False
5839,5.0,22.0,2.5,0.0,2.0,14.0,3.0,4.0,False
5840,4.0,27.0,6.0,0.0,2.0,14.0,3.0,4.0,False
5841,5.0,22.0,2.5,0.0,3.0,12.0,3.0,4.0,False
5842,4.0,22.0,0.5,0.0,3.0,14.0,5.0,5.0,False
5843,3.0,42.0,23.0,1.0,1.0,12.0,3.0,6.0,False
5844,5.0,22.0,2.5,1.0,3.0,14.0,2.0,2.0,False
5845,4.0,27.0,6.0,1.0,2.0,14.0,5.0,2.0,False
5846,5.0,22.0,2.5,0.0,4.0,12.0,3.0,4.0,False
5847,5.0,22.0,2.5,0.0,2.0,16.0,4.0,5.0,False
5848,5.0,27.0,9.0,2.0,3.0,16.0,4.0,4.0,False
5849,5.0,32.0,13.0,0.0,2.0,12.0,5.0,4.0,False
5850,3.0,27.0,2.5,0.0,3.0,16.0,3.0,5.0,False
5851,3.0,27.0,6.0,0.0,2.0,20.0,4.0,4.0,False
5852,5.0,22.0,0.5,0.0,3.0,16.0,5.0,2.0,False
5853,5.0,22.0,2.5,0.0,2.0,16.0,4.0,2.0,False
5854,5.0,27.0,6.0,1.0,1.0,16.0,4.0,5.0,False
5855,5.0,27.0,2.5,0.0,1.0,12.0,3.0,5.0,False
5856,5.0,27.0,9.0,2.0,3.0,12.0,3.0,4.0,False
5857,5.0,22.0,2.5,0.0,2.0,16.0,4.0,4.0,False
5858,5.0,42.0,16.5,4.0,3.0,12.0,2.0,2.0,False
5859,3.0,27.0,9.0,2.0,3.0,12.0,5.0,4.0,False
5860,4.0,27.0,13.0,3.0,3.0,14.0,5.0,5.0,False
5861,4.0,22.0,2.5,0.0,2.0,17.0,4.0,5.0,False
5862,5.0,27.0,9.0,0.0,3.0,14.0,3.0,2.0,False
5863,2.0,22.0,2.5,1.0,2.0,12.0,3.0,3.0,False
5864,5.0,22.0,2.5,0.0,2.0,12.0,5.0,1.0,False
5865,4.0,22.0,2.5,0.0,3.0,16.0,4.0,3.0,False
5866,5.0,27.0,6.0,2.0,4.0,17.0,4.0,2.0,False
5867,4.0,22.0,2.5,0.0,3.0,17.0,4.0,4.0,False
5868,5.0,37.0,16.5,3.0,3.0,14.0,3.0,5.0,False
5869,2.0,37.0,13.0,0.0,2.0,17.0,3.0,5.0,False
5870,5.0,27.0,2.5,0.0,3.0,16.0,2.0,4.0,False
5871,3.0,27.0,9.0,2.0,1.0,12.0,3.0,5.0,False
5872,5.0,37.0,16.5,2.0,3.0,12.0,5.0,5.0,False
5873,4.0,22.0,2.5,0.0,3.0,16.0,5.0,1.0,False
5874,5.0,22.0,2.5,0.0,3.0,12.0,3.0,4.0,False
5875,5.0,17.5,0.5,0.0,2.0,12.0,3.0,4.0,False
5876,5.0,37.0,13.0,3.0,3.0,17.0,4.0,5.0,False
5877,5.0,32.0,9.0,3.0,3.0,14.0,4.0,4.0,False
5878,4.0,27.0,0.5,0.0,2.0,20.0,4.0,5.0,False
5879,5.0,37.0,16.5,2.0,4.0,16.0,4.0,6.0,False
5880,2.0,27.0,2.5,1.0,2.0,14.0,3.0,4.0,False
5881,4.0,22.0,2.5,0.0,3.0,17.0,3.0,6.0,False
5882,4.0,32.0,6.0,1.0,3.0,14.0,4.0,5.0,False
5883,4.0,22.0,2.5,1.0,2.0,12.0,3.0,2.0,False
5884,5.0,22.0,2.5,0.0,2.0,14.0,3.0,5.0,False
5885,4.0,27.0,2.5,1.0,1.0,16.0,4.0,5.0,False
5886,5.0,42.0,23.0,3.0,4.0,17.0,4.0,5.0,False
5887,4.0,37.0,16.5,2.0,2.0,12.0,3.0,4.0,False
5888,4.0,42.0,13.0,0.0,3.0,12.0,3.0,5.0,False
5889,5.0,22.0,2.5,0.0,2.0,16.0,4.0,5.0,False
5890,3.0,22.0,0.5,0.0,2.0,14.0,4.0,4.0,False
5891,4.0,32.0,6.0,1.0,1.0,17.0,2.0,4.0,False
5892,4.0,27.0,2.5,0.0,2.0,16.0,4.0,2.0,False
5893,5.0,22.0,2.5,0.0,2.0,16.0,3.0,1.0,False
5894,5.0,37.0,16.5,5.5,3.0,12.0,2.0,6.0,False
5895,5.0,22.0,2.5,0.0,2.0,16.0,5.0,2.0,False
5896,4.0,27.0,0.5,0.0,2.0,14.0,3.0,5.0,False
5897,4.0,22.0,2.5,0.0,2.0,12.0,2.0,2.0,False
5898,5.0,32.0,6.0,2.0,3.0,12.0,3.0,4.0,False
5899,5.0,42.0,23.0,2.0,3.0,12.0,4.0,4.0,False
5900,4.0,32.0,6.0,2.0,3.0,17.0,4.0,2.0,False
5901,4.0,27.0,2.5,0.0,2.0,12.0,3.0,2.0,False
5902,5.0,32.0,13.0,1.0,3.0,12.0,2.0,4.0,False
5903,4.0,37.0,16.5,2.0,2.0,14.0,4.0,2.0,False
5904,4.0,27.0,0.5,0.0,1.0,20.0,5.0,5.0,False
5905,4.0,17.5,0.5,0.0,2.0,14.0,3.0,3.0,False
5906,5.0,32.0,16.5,3.0,3.0,12.0,2.0,4.0,False
5907,4.0,37.0,16.5,3.0,2.0,16.0,4.0,6.0,False
5908,4.0,22.0,2.5,0.0,2.0,14.0,3.0,4.0,False
5909,5.0,32.0,13.0,2.0,3.0,12.0,3.0,4.0,False
5910,5.0,27.0,6.0,2.0,3.0,17.0,4.0,6.0,False
5911,4.0,22.0,2.5,0.0,2.0,12.0,2.0,4.0,False
5912,3.0,22.0,2.5,0.0,2.0,16.0,4.0,1.0,False
5913,4.0,27.0,9.0,1.0,1.0,12.0,2.0,5.0,False
5914,5.0,22.0,2.5,0.0,3.0,12.0,3.0,4.0,False
5915,5.0,32.0,13.0,3.0,1.0,17.0,4.0,4.0,False
5916,5.0,22.0,0.5,0.0,2.0,16.0,4.0,4.0,False
5917,5.0,32.0,13.0,2.0,4.0,14.0,3.0,4.0,False
5918,5.0,22.0,2.5,0.0,2.0,14.0,3.0,5.0,False
5919,5.0,32.0,9.0,1.0,2.0,17.0,2.0,4.0,False
5920,5.0,42.0,23.0,5.5,2.0,12.0,3.0,5.0,False
5921,2.0,32.0,2.5,1.0,3.0,20.0,6.0,5.0,False
5922,5.0,37.0,6.0,0.0,3.0,20.0,4.0,5.0,False
5923,4.0,32.0,9.0,2.0,3.0,16.0,4.0,5.0,False
5924,4.0,22.0,2.5,0.0,3.0,14.0,4.0,4.0,False
5925,4.0,22.0,2.5,0.0,1.0,12.0,3.0,2.0,False
5926,5.0,27.0,2.5,0.0,2.0,20.0,6.0,6.0,False
5927,4.0,32.0,13.0,2.0,3.0,12.0,3.0,3.0,False
5928,5.0,17.5,2.5,1.0,3.0,12.0,2.0,1.0,False
5929,5.0,32.0,16.5,3.0,3.0,12.0,5.0,5.0,False
5930,4.0,27.0,6.0,0.0,3.0,16.0,4.0,4.0,False
5931,5.0,37.0,16.5,2.0,2.0,12.0,5.0,5.0,False
5932,3.0,27.0,2.5,1.0,3.0,14.0,3.0,5.0,False
5933,5.0,27.0,6.0,0.0,1.0,16.0,2.0,4.0,False
5934,5.0,37.0,23.0,3.0,3.0,12.0,2.0,4.0,False
5935,4.0,27.0,2.5,1.0,3.0,14.0,2.0,2.0,False
5936,5.0,22.0,2.5,0.0,2.0,12.0,3.0,6.0,False
5937,5.0,22.0,2.5,0.0,1.0,14.0,4.0,4.0,False
5938,4.0,22.0,6.0,2.0,1.0,16.0,3.0,4.0,False
5939,5.0,22.0,0.5,0.0,3.0,16.0,4.0,5.0,False
5940,2.0,22.0,2.5,1.0,3.0,12.0,3.0,4.0,False
5941,5.0,22.0,0.5,0.0,2.0,20.0,3.0,4.0,False
5942,5.0,32.0,2.5,0.0,2.0,20.0,4.0,4.0,False
5943,4.0,27.0,2.5,1.0,2.0,12.0,3.0,1.0,False
5944,5.0,22.0,2.5,0.0,3.0,12.0,5.0,2.0,False
5945,3.0,42.0,13.0,0.0,4.0,20.0,2.0,2.0,False
5946,5.0,27.0,2.5,1.0,1.0,14.0,5.0,4.0,False
5947,5.0,27.0,13.0,2.0,4.0,12.0,3.0,6.0,False
5948,4.0,27.0,2.5,0.0,3.0,14.0,3.0,4.0,False
5949,4.0,32.0,13.0,2.0,3.0,12.0,2.0,4.0,False
5950,4.0,27.0,6.0,0.0,2.0,20.0,4.0,6.0,False
5951,5.0,32.0,6.0,0.0,3.0,12.0,2.0,2.0,False
5952,5.0,22.0,0.5,0.0,2.0,12.0,3.0,2.0,False
5953,4.0,27.0,9.0,1.0,1.0,16.0,4.0,4.0,False
5954,5.0,27.0,0.5,0.0,2.0,16.0,3.0,5.0,False
5955,4.0,22.0,0.5,0.0,2.0,14.0,4.0,5.0,False
5956,4.0,22.0,6.0,1.0,2.0,14.0,5.0,5.0,False
5957,3.0,22.0,2.5,2.0,1.0,12.0,3.0,4.0,False
5958,3.0,42.0,13.0,2.0,3.0,12.0,3.0,2.0,False
5959,5.0,27.0,6.0,3.0,2.0,14.0,2.0,5.0,False
5960,4.0,27.0,6.0,2.0,1.0,12.0,4.0,2.0,False
5961,5.0,22.0,2.5,0.0,2.0,14.0,1.0,4.0,False
5962,5.0,27.0,2.5,0.0,3.0,16.0,4.0,4.0,False
5963,5.0,27.0,2.5,2.0,2.0,17.0,4.0,5.0,False
5964,3.0,22.0,2.5,0.0,3.0,14.0,4.0,5.0,False
5965,4.0,27.0,6.0,0.0,3.0,12.0,3.0,4.0,False
5966,2.0,27.0,6.0,2.0,2.0,16.0,2.0,6.0,False
5967,4.0,32.0,16.5,2.0,2.0,17.0,4.0,3.0,False
5968,4.0,22.0,2.5,1.0,3.0,17.0,4.0,2.0,False
5969,5.0,22.0,2.5,0.0,2.0,12.0,3.0,5.0,False
5970,3.0,22.0,2.5,1.0,3.0,12.0,3.0,4.0,False
5971,4.0,22.0,2.5,0.0,2.0,12.0,3.0,4.0,False
5972,4.0,22.0,0.5,0.0,3.0,14.0,5.0,4.0,False
5973,3.0,32.0,13.0,2.0,2.0,20.0,4.0,4.0,False
5974,5.0,17.5,2.5,0.0,1.0,17.0,4.0,4.0,False
5975,4.0,22.0,2.5,0.0,3.0,16.0,4.0,4.0,False
5976,3.0,27.0,2.5,0.0,1.0,14.0,3.0,2.0,False
5977,5.0,42.0,13.0,0.0,4.0,12.0,5.0,5.0,False
5978,5.0,32.0,16.5,3.0,4.0,14.0,3.0,2.0,False
5979,5.0,22.0,2.5,0.0,3.0,14.0,4.0,5.0,False
5980,5.0,22.0,0.5,0.0,3.0,14.0,3.0,4.0,False
5981,1.0,32.0,16.5,4.0,3.0,12.0,2.0,5.0,False
5982,5.0,32.0,16.5,1.0,1.0,20.0,6.0,6.0,False
5983,3.0,27.0,9.0,0.0,3.0,14.0,3.0,6.0,False
5984,2.0,27.0,0.5,0.0,2.0,14.0,3.0,4.0,False
5985,5.0,22.0,2.5,0.0,3.0,14.0,4.0,6.0,False
5986,4.0,37.0,13.0,2.0,3.0,16.0,4.0,3.0,False
5987,4.0,42.0,16.5,2.0,4.0,12.0,2.0,4.0,False
5988,4.0,42.0,23.0,4.0,4.0,16.0,4.0,4.0,False
5989,3.0,17.5,0.5,1.0,2.0,12.0,3.0,2.0,False
5990,5.0,27.0,2.5,1.0,3.0,16.0,4.0,4.0,False
5991,5.0,32.0,16.5,2.0,3.0,12.0,3.0,2.0,False
5992,5.0,42.0,23.0,5.5,4.0,14.0,4.0,4.0,False
5993,5.0,37.0,16.5,3.0,3.0,14.0,3.0,4.0,False
5994,5.0,22.0,2.5,1.0,1.0,14.0,2.0,5.0,False
5995,5.0,27.0,2.5,0.0,2.0,17.0,4.0,4.0,False
5996,5.0,27.0,6.0,2.0,1.0,14.0,2.0,5.0,False
5997,5.0,27.0,9.0,3.0,3.0,12.0,2.0,2.0,False
